,value
2015-08-23,4764.728380932985
2015-08-24,4391.448300306176
2015-08-25,4632.617491991551
2015-08-26,4708.455414858153
2015-08-27,4684.187087709157
2015-08-28,4818.167958155068
2015-08-29,4782.539689411354
2015-08-30,4761.993563648136
2015-08-31,4782.676505238316
2015-09-01,4748.585333895452
2015-09-02,4769.319173173709
2015-09-03,4728.061990730626
2015-09-04,4800.6930241720565
2015-09-05,4901.498034757205
2015-09-06,4995.093136156589
2015-09-07,5002.256815498765
2015-09-08,5063.600275922898
2015-09-09,4964.564669611596
2015-09-10,4968.874028435776
2015-09-11,4997.090763633855
2015-09-12,4898.663763653505
2015-09-13,4809.581700761947
2015-09-14,4785.125616980491
2015-09-15,4788.596121574667
2015-09-16,4759.873229200112
2015-09-17,4850.936444459526
2015-09-18,4849.094824550419
2015-09-19,4806.4927510594825
2015-09-20,4818.1381466062285
2015-09-21,4727.911695025542
2015-09-22,4805.387994075712
2015-09-23,4797.543863877022
2015-09-24,4870.93291917298
2015-09-25,4895.22162768758
2015-09-26,4863.338790133479
2015-09-27,4857.417793698589
2015-09-28,4980.218921635305
2015-09-29,4944.097569117464
2015-09-30,4911.370342092631
2015-10-01,4936.509199742936
2015-10-02,4940.837734102181
2015-10-03,4972.391150860202
2015-10-04,4960.1366662163455
2015-10-05,5003.815650128493
2015-10-06,5125.958498546613
2015-10-07,5065.7577454488755
2015-10-08,5048.9167279091735
2015-10-09,5076.1802032820115
2015-10-10,5100.331062030423
2015-10-11,5148.641260202341
2015-10-12,5111.3656369495875
2015-10-13,5211.297578745305
2015-10-14,5245.303202359547
2015-10-15,5281.049478688756
2015-10-16,5467.348342569908
2015-10-17,5632.388292520315
2015-10-18,5468.078212239774
2015-10-19,5492.983897858459
2015-10-20,5604.297934454435
2015-10-21,5548.721586791926
2015-10-22,5702.546158846009
2015-10-23,5768.304337557091
2015-10-24,5882.66056409931
2015-10-25,5881.803482296689
2015-10-26,5931.171294182603
2015-10-27,6105.591301360078
2015-10-28,6295.696444454886
2015-10-29,6506.357682233447
2015-10-30,6788.1494339214005
2015-10-31,6491.966358566164
2015-11-01,6785.064345411129
2015-11-02,7490.420038167837
2015-11-03,8312.580411734127
2015-11-04,8408.514577865635
2015-11-05,7957.935588739529
2015-11-06,7716.336751347222
2015-11-07,7910.972544542723
2015-11-08,7678.84399819492
2015-11-09,7813.224198540555
2015-11-10,6975.714676482391
2015-11-11,6456.871735713355
2015-11-12,6942.475994255559
2015-11-13,6959.285347088806
2015-11-14,6867.080218389563
2015-11-15,6604.523339419401
2015-11-16,6832.520775305873
2015-11-17,6922.950543719956
2015-11-18,6914.807918227332
2015-11-19,6722.517167266489
2015-11-20,6643.040559863499
2015-11-21,6749.822182050681
2015-11-22,6678.672330245458
2015-11-23,6660.595166116588
2015-11-24,6591.566707688308
2015-11-25,6758.054245891564
2015-11-26,7278.44222149917
2015-11-27,7361.561728492237
2015-11-28,7366.45615461048
2015-11-29,7662.204659620453
2015-11-30,7747.199118808559
2015-12-01,7460.834732020621
2015-12-02,7388.859037826617
2015-12-03,7419.7220427598395
2015-12-04,7472.148064663711
2015-12-05,8004.573583891348
2015-12-06,7999.048040385628
2015-12-07,8144.933278692279
2015-12-08,8615.234947919336
2015-12-09,8589.578354344781
2015-12-10,8533.994826036489
2015-12-11,9338.844631437094
2015-12-12,8941.398224947758
2015-12-13,8907.503424389217
2015-12-14,9111.175300030192
2015-12-15,9553.60616030609
2015-12-16,9341.4256539158
2015-12-17,9357.103522555997
2015-12-18,9496.277090169348
2015-12-19,9473.908827164001
2015-12-20,9072.174062375594
2015-12-21,8979.225332786975
2015-12-22,8967.979522806816
2015-12-23,9088.320086380318
2015-12-24,9350.889260788086
2015-12-25,9338.833651659103
2015-12-26,8558.006529821483
2015-12-27,8672.839673558328
2015-12-28,8649.962843597667
2015-12-29,8883.546661210316
2015-12-30,8733.639375154718
2015-12-31,8816.297610207694
2016-01-01,8910.48729656549
2016-01-02,8895.133713287963
2016-01-03,8811.68573193524
2016-01-04,8893.741685903853
2016-01-05,8870.129733036389
2016-01-06,8803.801684772261
2016-01-07,9403.221689213178
2016-01-08,9325.714088222194
2016-01-09,9206.935306921507
2016-01-10,9177.166162757463
2016-01-11,9194.96654984172
2016-01-12,8871.137557601714
2016-01-13,8858.180469430175
2016-01-14,8794.836666519323
2016-01-15,7386.3958192732825
2016-01-16,7983.4527322795275
2016-01-17,7854.428321484095
2016-01-18,7951.050101546814
2016-01-19,7793.4259881080425
2016-01-20,8614.766815412822
2016-01-21,8448.70212973247
2016-01-22,7882.854712734224
2016-01-23,7948.442727504
2016-01-24,8280.559095176242
2016-01-25,8047.745936163799
2016-01-26,8059.1280418909
2016-01-27,8123.698501957883
2016-01-28,7824.153889999432
2016-01-29,7794.552338418657
2016-01-30,7787.782050744044
2016-01-31,7593.677941617988
2016-02-01,7651.158060262773
2016-02-02,7679.249165126659
2016-02-03,7600.892981246596
2016-02-04,8013.157001463135
2016-02-05,7952.503497858508
2016-02-06,7724.203477655539
2016-02-07,7725.218881018095
2016-02-08,7671.45731595836
2016-02-09,7712.281630254436
2016-02-10,7841.037196783962
2016-02-11,7799.3844311930725
2016-02-12,7912.359427294766
2016-02-13,8089.0033415686585
2016-02-14,8428.589490301652
2016-02-15,8287.02452196686
2016-02-16,8392.340304727235
2016-02-17,8549.014356454423
2016-02-18,8657.189671805843
2016-02-19,8648.2941452752
2016-02-20,8995.470923670668
2016-02-21,9039.151094053339
2016-02-22,9009.90596452763
2016-02-23,8628.45100200197
2016-02-24,8732.670035123008
2016-02-25,8721.046963978233
2016-02-26,8893.87963748662
2016-02-27,8894.522978798805
2016-02-28,8903.711354109255
2016-02-29,8978.786818383815
2016-03-01,8939.133159300327
2016-03-02,8682.681354019
2016-03-03,8639.541547915356
2016-03-04,8419.180352186268
2016-03-05,8229.113115326369
2016-03-06,8331.805420302266
2016-03-07,8474.755334397407
2016-03-08,8472.19966314649
2016-03-09,8490.856751573925
2016-03-10,8560.368178192926
2016-03-11,8669.418329154585
2016-03-12,8450.203141962713
2016-03-13,8487.159467147081
2016-03-14,8559.047900180287
2016-03-15,8550.520863978858
2016-03-16,8583.677749807894
2016-03-17,8599.785387944332
2016-03-18,8412.750890460089
2016-03-19,8418.3815265745
2016-03-20,8467.365334226535
2016-03-21,8478.43976642942
2016-03-22,8595.596997061979
2016-03-23,8601.494594799655
2016-03-24,8545.701876364596
2016-03-25,8579.525707211584
2016-03-26,8591.778097272054
2016-03-27,8787.599643807967
2016-03-28,8721.073411360925
2016-03-29,8578.083526869223
2016-03-30,8509.119098523737
2016-03-31,8557.318831594577
2016-04-01,8589.736138789674
2016-04-02,8659.844383948914
2016-04-03,8657.204368767038
2016-04-04,8660.025012841143
2016-04-05,8713.141414722459
2016-04-06,8696.100209282025
2016-04-07,8675.963402783309
2016-04-08,8617.161494256081
2016-04-09,8601.963355028027
2016-04-10,8674.753389015244
2016-04-11,8704.291519966546
2016-04-12,8776.328105602408
2016-04-13,8746.256333363042
2016-04-14,8747.388536364768
2016-04-15,8859.07914812525
2016-04-16,8867.623156179601
2016-04-17,8812.373158597698
2016-04-18,8838.35982782366
2016-04-19,8974.720273232657
2016-04-20,9121.51639949303
2016-04-21,9282.96734271476
2016-04-22,9204.798447633626
2016-04-23,9280.990858105184
2016-04-24,9478.330866575385
2016-04-25,9503.03225878276
2016-04-26,9606.713156689873
2016-04-27,9155.449460125034
2016-04-28,9256.97011982755
2016-04-29,9369.878685143065
2016-04-30,9234.833988296563
2016-05-01,9306.246653707734
2016-05-02,9141.539361477773
2016-05-03,9258.751499017742
2016-05-04,9193.150962330112
2016-05-05,9216.963853328478
2016-05-06,9456.087498888402
2016-05-07,9450.508744306278
2016-05-08,9440.573278282729
2016-05-09,9493.617804776035
2016-05-10,9282.960257766406
2016-05-11,9295.592522971041
2016-05-12,9362.742816561176
2016-05-13,9382.171294611464
2016-05-14,9373.881768144896
2016-05-15,9420.498336327822
2016-05-16,9340.272657606736
2016-05-17,9330.33547104669
2016-05-18,9343.564968528875
2016-05-19,8988.776224408903
2016-05-20,9118.278181799984
2016-05-21,9124.98468072755
2016-05-22,9028.26274737963
2016-05-23,9138.730661271173
2016-05-24,9183.038246536049
2016-05-25,9261.952212643962
2016-05-26,9349.401708569761
2016-05-27,9843.809335438584
2016-05-28,11045.03147644494
2016-05-29,10869.569013655055
2016-05-30,10957.666388198768
2016-05-31,10894.368494037239
2016-06-01,11084.056292057241
2016-06-02,11112.3926955403
2016-06-03,11695.606486382596
2016-06-04,11718.901156359858
2016-06-05,11786.965970548494
2016-06-06,12028.813952003959
2016-06-07,11899.210356841999
2016-06-08,11985.667090125562
2016-06-09,11813.979995932244
2016-06-10,11868.343488183504
2016-06-11,12555.252623373333
2016-06-12,13745.244127859356
2016-06-13,14429.479770624028
2016-06-14,14077.377710241008
2016-06-15,14253.391991569055
2016-06-16,15710.848699153365
2016-06-17,15292.277680261292
2016-06-18,15439.521663010764
2016-06-19,15687.695788214762
2016-06-20,14938.162902519467
2016-06-21,13672.88609820839
2016-06-22,12330.855175830806
2016-06-23,12809.033074679566
2016-06-24,13622.688495456374
2016-06-25,13572.32273243043
2016-06-26,12861.413131189502
2016-06-27,13488.419999694936
2016-06-28,13230.65525225426
2016-06-29,13062.685406544966
2016-06-30,13739.670025344392
2016-07-01,13793.699178950757
2016-07-02,14414.493545443944
2016-07-03,13504.422976310547
2016-07-04,13940.505558982379
2016-07-05,13717.750467826636
2016-07-06,13922.259680636951
2016-07-07,13090.919622172285
2016-07-08,13606.822286062205
2016-07-09,13303.056785184575
2016-07-10,13324.673187311491
2016-07-11,13256.737271699445
2016-07-12,13616.572228206644
2016-07-13,13399.519559660654
2016-07-14,13514.816111220147
2016-07-15,13654.226489964743
2016-07-16,13626.605587239606
2016-07-17,13961.619046582122
2016-07-18,13769.711268260971
2016-07-19,13780.970061738668
2016-07-20,13624.048774268776
2016-07-21,13622.902662674038
2016-07-22,13324.61588355398
2016-07-23,13430.957219645245
2016-07-24,13564.209010786235
2016-07-25,13408.367205612012
2016-07-26,13285.84467496377
2016-07-27,13425.909589373392
2016-07-28,13442.517070914673
2016-07-29,13433.231310634472
2016-07-30,13421.460181943201
2016-07-31,12822.625432333896
2016-08-01,12432.033493621166
2016-08-02,11051.722062123865
2016-08-03,11694.311741451409
2016-08-04,11935.452299593024
2016-08-05,11871.782361825834
2016-08-06,12153.53506620169
2016-08-07,12202.54250585153
2016-08-08,12131.386523124138
2016-08-09,12032.133628731957
2016-08-10,12145.137793105718
2016-08-11,12014.632607862828
2016-08-12,12042.664049108504
2016-08-13,12027.69937028982
2016-08-14,11755.295142116078
2016-08-15,11640.959456923585
2016-08-16,11851.652835053706
2016-08-17,11776.9489751996
2016-08-18,11810.616687105521
2016-08-19,11790.094672575584
2016-08-20,11943.987519823379
2016-08-21,11951.190858735186
2016-08-22,12052.417677629068
2016-08-23,11991.180002157776
2016-08-24,11877.701291074365
2016-08-25,11828.006284417594
2016-08-26,11902.818710963445
2016-08-27,11726.285863556137
2016-08-28,11832.468392016153
2016-08-29,11738.816333291345
2016-08-30,11862.98937508457
2016-08-31,11833.508781814211
2016-09-01,11744.589714470132
2016-09-02,11833.412771839077
2016-09-03,12370.683082691425
2016-09-04,12538.467054024642
2016-09-05,12425.27411785891
2016-09-06,12540.806680247944
2016-09-07,12606.024608504413
2016-09-08,12873.097297874727
2016-09-09,12766.981674580522
2016-09-10,12808.253389339003
2016-09-11,12504.393096132279
2016-09-12,12487.56601535534
2016-09-13,12555.27973989555
2016-09-14,12548.990650621641
2016-09-15,12484.258930444339
2016-09-16,12486.440083221873
2016-09-17,12471.806327255847
2016-09-18,12527.104323642767
2016-09-19,12502.77573245568
2016-09-20,12388.199514654505
2016-09-21,12265.482242853384
2016-09-22,12245.771767644805
2016-09-23,12365.74075002091
2016-09-24,12393.207009576481
2016-09-25,12354.977989052897
2016-09-26,12445.448602027654
2016-09-27,12416.982229700361
2016-09-28,12426.0854772187
2016-09-29,12421.146602324112
2016-09-30,12518.8946479232
2016-10-01,12644.777658029887
2016-10-02,12542.512351452639
2016-10-03,12585.101796017827
2016-10-04,12512.40732971995
2016-10-05,12572.843046930717
2016-10-06,12542.945703643873
2016-10-07,12680.790339682044
2016-10-08,12673.897665655812
2016-10-09,12655.676218447159
2016-10-10,12705.509188068787
2016-10-11,13162.103419618068
2016-10-12,13042.094794635248
2016-10-13,13039.82123693517
2016-10-14,13106.593927083886
2016-10-15,13064.221942400463
2016-10-16,13126.533800315383
2016-10-17,13074.055093719113
2016-10-18,13058.840523332263
2016-10-19,12916.010463309882
2016-10-20,12857.39250237835
2016-10-21,12980.98778139381
2016-10-22,13487.85265818365
2016-10-23,13321.25513994405
2016-10-24,13354.090133631127
2016-10-25,13418.187278052785
2016-10-26,13851.45116915121
2016-10-27,14122.636653086243
2016-10-28,14109.893606045141
2016-10-29,14566.445045496244
2016-10-30,14333.61533482682
2016-10-31,14331.631693612215
2016-11-01,15040.996593669292
2016-11-02,15241.98400338043
2016-11-03,14121.331185768271
2016-11-04,14412.194764165857
2016-11-05,14437.951035646318
2016-11-06,14616.430141961211
2016-11-07,14337.694421489854
2016-11-08,14588.261932401289
2016-11-09,14833.165154762704
2016-11-10,14608.453911415765
2016-11-11,14676.785604207333
2016-11-12,14390.815445641396
2016-11-13,14415.328671419196
2016-11-14,14446.313620888825
2016-11-15,14592.956368897818
2016-11-16,15274.460530802702
2016-11-17,15051.556295679238
2016-11-18,15340.938456101841
2016-11-19,15503.589517722023
2016-11-20,14948.546041863121
2016-11-21,15095.16884076592
2016-11-22,15329.126572286152
2016-11-23,15145.537869776881
2016-11-24,15063.977374151988
2016-11-25,15116.849034629233
2016-11-26,15065.725940873785
2016-11-27,14922.054774335673
2016-11-28,15055.772445081242
2016-11-29,14960.495786298285
2016-11-30,15234.841657877709
2016-12-01,15398.633060046168
2016-12-02,15926.760941275415
2016-12-03,15632.18357514174
2016-12-04,15645.234291323579
2016-12-05,15356.927263595742
2016-12-06,15509.167903899874
2016-12-07,15637.546300814629
2016-12-08,15633.61675710146
2016-12-09,15844.525582293689
2016-12-10,15798.631339498517
2016-12-11,15745.236435063967
2016-12-12,15877.373991483093
2016-12-13,15874.014086489611
2016-12-14,15882.187635608141
2016-12-15,15849.638896437422
2016-12-16,15968.2190440456
2016-12-17,16127.10875782086
2016-12-18,16153.19613452793
2016-12-19,16142.477028050249
2016-12-20,16326.425881613965
2016-12-21,16936.20181426659
2016-12-22,17561.419387989143
2016-12-23,18697.58150807262
2016-12-24,18307.435252736544
2016-12-25,18305.311888740696
2016-12-26,18464.618387545892
2016-12-27,19043.6200630589
2016-12-28,19948.233471689702
2016-12-29,19835.076108933878
2016-12-30,19643.219340130112
2016-12-31,19765.07159617614
2017-01-01,20379.836881985273
2017-01-02,20762.131667952846
2017-01-03,21109.633364509693
2017-01-04,23081.85296018805
2017-01-05,20519.935579059504
2017-01-06,18315.782674231876
2017-01-07,18537.25585988842
2017-01-08,18683.63145241684
2017-01-09,18394.61886387349
2017-01-10,18501.90474506611
2017-01-11,15931.24986971806
2017-01-12,16444.4494804338
2017-01-13,16904.795683763623
2017-01-14,16789.337106337523
2017-01-15,16834.345895169932
2017-01-16,17037.97938781867
2017-01-17,18502.696539207358
2017-01-18,18146.754095437387
2017-01-19,18434.112033895173
2017-01-20,18312.068696945415
2017-01-21,18913.765480207683
2017-01-22,18930.380268152716
2017-01-23,18649.43653727811
2017-01-24,18117.962959968234
2017-01-25,18287.145057044832
2017-01-26,18718.9011085563
2017-01-27,18811.355287589835
2017-01-28,18849.187208828167
2017-01-29,18702.468608278545
2017-01-30,18813.92600800922
2017-01-31,19730.801064681807
2017-02-01,20187.058059000705
2017-02-02,20581.906483070947
2017-02-03,20810.885454186242
2017-02-04,21117.744331209517
2017-02-05,20703.794410681014
2017-02-06,20914.3993554398
2017-02-07,21514.43545108137
2017-02-08,21533.940782314054
2017-02-09,20168.924623722454
2017-02-10,20347.32144726272
2017-02-11,20630.557321786782
2017-02-12,20510.45610356492
2017-02-13,20436.689911604706
2017-02-14,20685.534498373047
2017-02-15,20723.32298606998
2017-02-16,21219.887276535057
2017-02-17,21613.4556903276
2017-02-18,21722.146346014695
2017-02-19,21553.957134898777
2017-02-20,22280.67454612743
2017-02-21,23093.10025099874
2017-02-22,23076.151149844234
2017-02-23,24267.490493951093
2017-02-24,24261.64564934379
2017-02-25,23640.70131320409
2017-02-26,24156.86645767052
2017-02-27,24507.234345826637
2017-02-28,24426.998360439316
2017-03-01,25298.95126336972
2017-03-02,25892.0884664072
2017-03-03,26531.70507655319
2017-03-04,26035.21102156143
2017-03-05,26243.69019827867
2017-03-06,26387.71276539596
2017-03-07,25382.87107057875
2017-03-08,23653.564238091873
2017-03-09,24585.754385522352
2017-03-10,23013.767282264707
2017-03-11,24437.993858733334
2017-03-12,25502.59810239848
2017-03-13,25747.20264029972
2017-03-14,25942.08005953048
2017-03-15,26263.114503110814
2017-03-16,24436.407211904854
2017-03-17,22519.443690066837
2017-03-18,20517.167515498582
2017-03-19,21602.913951652525
2017-03-20,21875.653546451198
2017-03-21,23381.488411748007
2017-03-22,21893.77452017109
2017-03-23,21723.908359854162
2017-03-24,19765.866389285686
2017-03-25,20352.67961158082
2017-03-26,20351.71622118122
2017-03-27,21795.93569508954
2017-03-28,21905.732410639735
2017-03-29,21831.461659941935
2017-03-30,21783.107987313455
2017-03-31,22512.841043311633
2017-04-01,22703.36744597548
2017-04-02,22862.854986162805
2017-04-03,23840.35223343403
2017-04-04,23794.515812682155
2017-04-05,23628.79912789961
2017-04-06,24749.073060522413
2017-04-07,24757.4982433175
2017-04-08,24595.142834610208
2017-04-09,25097.871981628992
2017-04-10,25106.212675631086
2017-04-11,25375.704318808886
2017-04-12,25267.313855104876
2017-04-13,24508.61060251936
2017-04-14,24555.426668145228
2017-04-15,24609.95549455563
2017-04-16,24687.98543049872
2017-04-17,25023.720628213156
2017-04-18,25484.584872053343
2017-04-19,25352.432388457215
2017-04-20,26129.297690271564
2017-04-21,25893.599151856506
2017-04-22,26572.7976150179
2017-04-23,26529.406931243495
2017-04-24,26525.712036418725
2017-04-25,26846.019744054815
2017-04-26,26783.659055824828
2017-04-27,28262.135574439246
2017-04-28,27866.842617334012
2017-04-29,28562.200250706424
2017-04-30,28796.67329605357
2017-05-01,29550.262748868754
2017-05-02,30744.772644722583
2017-05-03,31751.92443157058
2017-05-04,32386.906623932948
2017-05-05,31834.531359410365
2017-05-06,32546.28823423101
2017-05-07,32954.7411624947
2017-05-08,34786.88432281896
2017-05-09,35559.53386101231
2017-05-10,37005.6529508355
2017-05-11,38029.38048577544
2017-05-12,35233.971673451364
2017-05-13,37084.55678566166
2017-05-14,37385.95825404667
2017-05-15,35914.23663441258
2017-05-16,36211.30428673585
2017-05-17,37535.19904226947
2017-05-18,39084.509440792055
2017-05-19,40707.4690203415
2017-05-20,42111.64653924181
2017-05-21,42143.412083765674
2017-05-22,43600.92731786543
2017-05-23,46987.480030608844
2017-05-24,50316.851577269095
2017-05-25,47956.78064437518
2017-05-26,46887.158523480546
2017-05-27,42498.18606769758
2017-05-28,44836.86359682498
2017-05-29,47014.11382983598
2017-05-30,45214.27073594504
2017-05-31,47520.40370142729
2017-06-01,49841.67422397344
2017-06-02,51613.839606715395
2017-06-03,52778.888725474826
2017-06-04,52256.13402906572
2017-06-05,55854.33652345439
2017-06-06,59448.37702904908
2017-06-07,55515.39089851632
2017-06-08,58025.08665139187
2017-06-09,58268.622614847016
2017-06-10,59705.51682626403
2017-06-11,61546.65840388965
2017-06-12,55169.95966415609
2017-06-13,56342.29405226484
2017-06-14,51015.73799486385
2017-06-15,50322.53007553953
2017-06-16,51686.3450728655
2017-06-17,54832.91363790593
2017-06-18,52408.85933749473
2017-06-19,54148.7884244749
2017-06-20,56956.923278015434
2017-06-21,55107.30631210016
2017-06-22,55976.27006599777
2017-06-23,55970.56624210602
2017-06-24,53203.28263747822
2017-06-25,51934.47149905357
2017-06-26,50249.82378172874
2017-06-27,53424.99730604516
2017-06-28,53286.1323395597
2017-06-29,52545.582518265364
2017-06-30,51117.60517887078
2017-07-01,49918.793538124904
2017-07-02,52373.54591303849
2017-07-03,53170.74120783535
2017-07-04,54123.10623041491
2017-07-05,54678.54785670648
2017-07-06,54445.515277334336
2017-07-07,52158.656587668804
2017-07-08,53388.762792429276
2017-07-09,52233.88695099712
2017-07-10,48578.22375142765
2017-07-11,47989.35054935501
2017-07-12,49745.26570847513
2017-07-13,48781.88033955324
2017-07-14,46198.554427460775
2017-07-15,41065.11923678244
2017-07-16,39899.40727537404
2017-07-17,46376.93739410548
2017-07-18,48062.058796193865
2017-07-19,47043.64592751232
2017-07-20,59716.27816164791
2017-07-21,55504.99436620888
2017-07-22,59071.458955585105
2017-07-23,57356.686746876476
2017-07-24,57643.49259421607
2017-07-25,53460.42675917126
2017-07-26,52742.084407764145
2017-07-27,55570.322450737694
2017-07-28,57883.91201613362
2017-07-29,56275.53360504669
2017-07-30,57064.17067145334
2017-07-31,59459.66085132233
2017-08-01,56760.604538356245
2017-08-02,56144.21449678683
2017-08-03,58096.96516222535
2017-08-04,59274.18032215816
2017-08-05,67845.03666856622
2017-08-06,66939.62983241971
2017-08-07,70294.94707617955
2017-08-08,70904.10358209837
2017-08-09,69429.77183481076
2017-08-10,70854.00391782577
2017-08-11,75594.35338363757
2017-08-12,79995.1414765702
2017-08-13,83839.18102983043
2017-08-14,89115.7820720164
2017-08-15,85816.70848830118
2017-08-16,90568.44461766465
2017-08-17,88325.32549490561
2017-08-18,84788.23377456598
2017-08-19,86079.83071091563
2017-08-20,84498.60944956128
2017-08-21,83153.07526229307
2017-08-22,85132.6470781078
2017-08-23,86059.08882314205
2017-08-24,89828.80399006068
2017-08-25,90729.04697133368
2017-08-26,90924.10097775578
2017-08-27,90639.83265946474
2017-08-28,91556.28356099152
2017-08-29,95824.31548810852
2017-08-30,95602.11250158015
2017-08-31,98884.84411791655
2017-09-01,102772.65596936671
2017-09-02,95781.3130886013
2017-09-03,96429.67477336213
2017-09-04,89769.23470271054
2017-09-05,91859.35006455786
2017-09-06,96114.27328357627
2017-09-07,96445.05439253131
2017-09-08,90267.95218942873
2017-09-09,90156.88718401418
2017-09-10,88544.22891926735
2017-09-11,87842.87175690407
2017-09-12,86764.76984462768
2017-09-13,80521.85227695046
2017-09-14,67476.62738226537
2017-09-15,77443.15393511641
2017-09-16,77099.64126046689
2017-09-17,76990.56571395526
2017-09-18,85547.7523290511
2017-09-19,81536.34103873347
2017-09-20,81043.91925291067
2017-09-21,75602.30589467146
2017-09-22,75756.19928441846
2017-09-23,79352.45067148034
2017-09-24,76669.40176399896
2017-09-25,82213.03107974154
2017-09-26,81315.19304558646
2017-09-27,87897.0206160223
2017-09-28,87481.87835194526
2017-09-29,86890.04031398396
2017-09-30,90726.94323091232
2017-10-01,91425.91171568079
2017-10-02,91359.31218086326
2017-10-03,89593.09192978044
2017-10-04,87718.60419064408
2017-10-05,89728.17578457517
2017-10-06,90899.02794278573
2017-10-07,92106.8073556904
2017-10-08,95603.83579081287
2017-10-09,98862.98729468168
2017-10-10,98682.27090855711
2017-10-11,99922.20770236767
2017-10-12,112316.22451516894
2017-10-13,116496.91024483302
2017-10-14,120250.19667126313
2017-10-15,117828.01107195776
2017-10-16,118763.25171842115
2017-10-17,115707.43884759268
2017-10-18,115186.19804047474
2017-10-19,117615.81446716351
2017-10-20,123412.76300168001
2017-10-21,123837.78812763748
2017-10-22,123241.19328083735
2017-10-23,121689.91376330318
2017-10-24,113940.46924123392
2017-10-25,118310.747086728
2017-10-26,121438.72428989933
2017-10-27,118943.48247035526
2017-10-28,118120.8668468843
2017-10-29,126562.75795346755
2017-10-30,126236.96578038047
2017-10-31,132598.12492586664
2017-11-01,138686.56258848147
2017-11-02,144267.67467851233
2017-11-03,146819.02663427213
2017-11-04,151432.13049568646
2017-11-05,151414.47433107652
2017-11-06,143030.05746556088
2017-11-07,146145.78123570862
2017-11-08,153227.06802777556
2017-11-09,146908.56927855208
2017-11-10,135166.71032217238
2017-11-11,130642.9476157896
2017-11-12,122128.2885563125
2017-11-13,135102.34510955913
2017-11-14,136966.3785936652
2017-11-15,150504.36469655528
2017-11-16,161753.3670912665
2017-11-17,158749.85430239065
2017-11-18,160750.5500548292
2017-11-19,165932.61465022244
2017-11-20,170625.70809983157
2017-11-21,167339.82650577085
2017-11-22,170975.1785404435
2017-11-23,166124.5285258034
2017-11-24,169924.105312671
2017-11-25,181833.219958134
2017-11-26,192830.23066933834
2017-11-27,201573.95575103557
2017-11-28,205073.48883583737
2017-11-29,203549.67262629565
2017-11-30,207162.27115955672
2017-12-01,225923.25558135138
2017-12-02,226259.63051195507
2017-12-03,232962.54556866738
2017-12-04,240939.3343028415
2017-12-05,241465.77146295898
2017-12-06,282660.9678879853
2017-12-07,358920.4291157539
2017-12-08,332139.2949858321
2017-12-09,309089.35642806126
2017-12-10,309118.6373593902
2017-12-11,344484.54047482123
2017-12-12,352886.296355807
2017-12-13,336482.7449906876
2017-12-14,340953.2927176837
2017-12-15,363554.0790246933
2017-12-16,400003.62002880254
2017-12-17,394281.6662620558
2017-12-18,392752.4891247617
2017-12-19,365736.29753946414
2017-12-20,345170.56747045787
2017-12-21,326704.7830247693
2017-12-22,288161.2648169598
2017-12-23,302625.96942478005
2017-12-24,290494.2640364015
2017-12-25,289557.80676283425
2017-12-26,328799.75500822265
2017-12-27,322075.7935005475
2017-12-28,301442.01457886526
2017-12-29,302004.1634860811
2017-12-30,262802.5221445383
2017-12-31,290434.10835484293
2018-01-01,281411.12085701345
2018-01-02,309565.27490314195
2018-01-03,316705.9575098843
2018-01-04,318112.4085384977
2018-01-05,353368.3653636819
2018-01-06,357335.7513271835
2018-01-07,339003.5755047502
2018-01-08,313072.5243572625
2018-01-09,303500.1439558114
2018-01-10,311626.6139911786
2018-01-11,278545.70859791967
2018-01-12,289371.58237990213
2018-01-13,298070.0523800152
2018-01-14,284311.35261770623
2018-01-15,283816.68395186716
2018-01-16,235312.20798868
2018-01-17,232745.6078937825
2018-01-18,233866.66109980317
2018-01-19,241443.71967373518
2018-01-20,267365.9138255685
2018-01-21,240975.9606485056
2018-01-22,225445.6270861301
2018-01-23,225811.09453475612
2018-01-24,237599.58334013695
2018-01-25,232823.42810388486
2018-01-26,231162.22209402264
2018-01-27,237993.4361061028
2018-01-28,243616.70275007762
2018-01-29,232905.75483045625
2018-01-30,209510.1971996928
2018-01-31,212028.65310768472
2018-02-01,189040.1359750413
2018-02-02,184097.26073655894
2018-02-03,191839.48027037433
2018-02-04,170003.76343552122
2018-02-05,143276.97232085845
2018-02-06,160319.05499048711
2018-02-07,158059.72469568206
2018-02-08,172032.31695705027
2018-02-09,181294.00097027989
2018-02-10,178646.9702991955
2018-02-11,168406.21117131392
2018-02-12,185477.3840007647
2018-02-13,177803.05037979787
2018-02-14,197616.4052895446
2018-02-15,208966.63075350507
2018-02-16,212129.6146892185
2018-02-17,230946.15803491435
2018-02-18,216754.48152310317
2018-02-19,232382.6578081378
2018-02-20,233005.4036140389
2018-02-21,217307.2190189018
2018-02-22,204356.5047285836
2018-02-23,210778.3732227341
2018-02-24,201186.56923487099
2018-02-25,199127.28770799487
2018-02-26,214175.36650568762
2018-02-27,219304.47768291444
2018-02-28,213869.01152416808
2018-03-01,226086.90414651946
2018-03-02,228219.8400200022
2018-03-03,236832.38646809693
2018-03-04,238049.31941659393
2018-03-05,236673.65707954238
2018-03-06,221890.83359801554
2018-03-07,205087.51214318752
2018-03-08,192336.6846854949
2018-03-09,191205.48003892272
2018-03-10,181877.7540506754
2018-03-11,197465.79248681688
